timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
78717,39.3,-11.3,27.0,0.98,-7.99,-6.42,-5.19,1.32,-3.04, swing-hit
78731,39.3,3.0,30.5,1.13,-9.31,-6.32,-5.1,2.3,-2.99, swing-hit
78743,39.3,9.4,32.6,1.91,-12.05,-5.34,-4.65,3.09,-2.74, swing-hit
78756,39.3,15.4,32.0,1.96,-13.57,-5.24,-3.97,3.87,-2.99, swing-hit
78769,37.2,34.7,30.4,1.67,-15.14,-5.88,-2.01,6.96,-3.38, swing-hit
78783,29.2,39.7,36.7,1.86,-16.07,-7.69,-0.78,8.62,-3.33, swing-hit
78795,21.3,39.7,39.4,2.55,-16.56,-16.32,0.78,9.46,-3.14, swing-hit
78809,-12.6,39.7,36.2,3.09,-15.43,-22.54,4.7,9.75,-1.08, swing-hit
78822,-27.9,39.7,26.4,3.77,-13.23,-29.55,6.37,9.26,0.0, swing-hit
78836,-39.0,39.7,18.0,3.72,-8.23,-44.05,8.09,9.06,1.42, swing-hit
78849,-39.1,39.7,-7.6,2.79,-5.29,-51.2,10.24,9.06,1.71, swing-hit
78863,-39.1,39.7,-9.8,1.42,-2.89,-58.41,10.19,8.62,1.32, swing-hit
78876,-39.1,39.7,-9.7,-0.05,7.45,-72.62,6.86,4.85,-0.24, swing-hit
78889,-39.1,39.7,-4.8,-6.86,56.59,-31.7,5.44,77.86,22.44, swing-hit
78902,-27.0,33.9,4.4,19.94,84.48,-1.52,12.2,56.06,-5.49, swing-hit
78916,-19.9,7.3,-6.5,-4.51,52.28,-4.75,2.79,-20.24,1.91, swing-hit
78928,-7.9,9.2,-5.2,-3.63,-50.37,-6.17,-1.96,-1.37,1.18, swing-hit
78942,-4.7,8.5,6.2,8.28,8.67,-4.95,-3.48,15.68,-3.23, swing-hit
78954,25.2,11.4,3.9,13.03,21.71,-3.68,-3.23,9.46,-2.21, swing-hit
78967,22.3,10.4,-0.6,-1.52,2.84,-3.19,0.73,0.54,5.98, swing-hit
78980,16.2,10.6,-6.4,-1.23,2.5,-1.42,0.64,2.11,3.58, swing-hit
78993,8.4,14.8,-9.2,6.61,5.68,-1.71,-0.39,2.99,-0.15, swing-hit
79005,7.2,18.2,-9.8,2.84,3.92,-2.06,-1.03,2.4,-0.2, swing-hit
79019,7.8,10.9,-3.2,-3.87,2.79,-1.96,-0.1,0.0,1.27, swing-hit
79032,7.2,5.7,-0.1,0.73,4.46,-2.06,0.15,-0.39,1.18, swing-hit
79044,5.5,-2.0,0.8,1.96,3.33,-2.3,0.05,-0.73,-0.1, swing-hit
79057,-0.6,-16.3,1.4,-0.34,2.01,-2.4,0.2,-1.62,-0.73, swing-hit
79070,-2.3,-17.6,1.3,-1.76,1.67,-2.6,0.49,-1.37,-0.2, swing-hit
79083,-3.2,-18.5,-0.4,0.83,0.39,-2.45,1.13,-1.03,-0.1, swing-hit
79096,-6.3,-18.0,0.1,0.88,-0.98,-2.65,1.08,-1.03,-0.2, swing-hit
79109,-11.2,-13.9,-0.7,0.24,-1.91,-2.5,1.32,-1.37,-0.15, swing-hit
79123,-12.6,-16.9,-3.1,1.03,-2.65,-2.16,1.42,-1.23,0.24, swing-hit
79136,-14.0,-13.6,-4.5,1.32,-3.33,-1.96,1.32,-0.59,0.2, swing-hit
79149,-11.1,-10.0,-4.1,0.88,-3.87,-1.52,1.23,-0.44,-0.2, swing-hit
79163,-12.1,-8.6,-1.3,0.39,-3.33,-0.93,1.18,-0.39,-0.59, swing-hit
79176,-11.8,-6.9,0.9,0.49,-3.09,-0.93,0.73,-0.54,-0.83, swing-hit
79188,-7.5,-10.5,5.6,0.34,-2.99,-0.73,0.69,-0.69,-0.83, swing-hit
79202,-7.2,-9.2,6.3,0.24,-2.84,-0.64,0.59,-0.64,-0.78, swing-hit
79215,-6.4,-9.0,6.5,0.44,-2.35,-0.49,0.49,-0.44,-0.24, swing-hit
