timestamp,gyroX,gyroY,gyroZ,Accel_1_X,Accel_1_Y,Accel_1_Z,Accel_2_X,Accel_2_Y,Accel_2_Z,classification
11794,-39.2,39.7,-4.5,3.09,2.35,-63.99,10.00,7.06,0.98, unclassified
11807,-39.2,39.7,-5.7,1.96,6.17,-70.22,-8.82,-6.91,-10.34, unclassified
11821,-37.9,39.0,-4.7,-6.52,17.59,-1.18,5.68,0.49,5.93, unclassified
11834,4.2,11.0,-8.8,-0.69,16.41,-5.59,-0.20,13.03,5.10, unclassified
11847,4.8,13.4,6.9,7.11,-2.01,-2.40,-0.49,5.59,-1.08, unclassified
11859,-6.3,15.3,2.6,5.34,-11.02,-3.04,-1.96,1.23,-0.54, unclassified
11873,7.6,15.6,1.9,1.67,4.70,-2.21,-1.13,1.76,-0.44, unclassified
11887,15.6,16.9,4.9,2.06,3.48,-1.86,-0.29,3.97,0.29, unclassified
11899,10.4,21.1,1.9,2.01,0.29,-1.57,-0.15,3.04,0.54, unclassified
11914,6.2,22.3,-3.3,3.09,2.45,-1.62,-0.34,2.40,0.59, unclassified
11927,7.4,25.2,-3.9,2.89,3.23,-1.52,-0.34,2.06,-0.44, unclassified
11939,10.4,18.3,-1.2,2.11,2.21,-1.47,-0.54,1.52,-0.83, unclassified
11953,7.3,7.7,7.1,2.50,2.40,-1.37,-0.20,1.08,-0.78, unclassified
11966,6.8,2.9,7.4,2.60,2.25,-1.37,0.10,0.88,-1.08, unclassified
11978,0.6,3.8,10.4,2.25,1.96,-1.37,0.00,1.27,-1.32, unclassified
11992,0.2,4.5,11.4,1.86,2.06,-1.47,0.05,1.37,-1.52, unclassified
12004,0.5,4.9,11.9,2.06,2.11,-1.52,0.05,1.18,-1.62, unclassified
12017,-0.3,6.7,12.6,2.16,1.91,-1.32,0.34,0.59,-1.86, unclassified
12029,-3.0,5.1,16.5,2.16,1.76,-1.37,0.44,0.54,-1.96, unclassified
12043,-3.9,3.2,17.2,2.01,1.42,-1.32,0.64,0.78,-2.01, unclassified
12055,-5.6,4.1,18.2,2.11,1.03,-1.08,0.78,1.18,-1.96, unclassified
12067,-7.6,7.4,18.4,2.16,0.98,-0.98,0.88,1.18,-1.96, unclassified
12081,-7.6,8.5,18.4,2.21,0.98,-0.98,0.98,1.03,-1.76, unclassified
12093,-8.3,8.5,18.2,2.55,0.98,-0.83,1.08,1.03,-1.32, unclassified
12105,-8.3,6.2,15.4,2.74,0.83,-0.44,1.32,0.69,-1.03, unclassified
12119,-10.8,4.9,9.3,2.89,0.34,-0.49,1.37,0.88,-0.98, unclassified
12132,-11.0,5.2,8.9,2.74,0.24,-0.24,1.37,0.98,-0.88, unclassified
12144,-11.1,4.9,8.3,2.55,0.34,-0.10,1.42,0.73,-1.13, unclassified
12157,-11.1,5.8,9.1,2.35,0.44,-0.15,1.18,0.69,-1.03, unclassified
12170,-10.5,4.7,9.4,2.16,0.44,-0.24,1.13,0.49,-0.93, unclassified
12183,-9.6,3.0,9.0,2.11,0.24,-0.20,1.13,0.49,-1.03, unclassified
12196,-8.9,1.8,8.5,2.11,0.15,-0.20,1.08,0.54,-0.78, unclassified
12209,-8.6,1.5,7.5,2.21,0.00,-0.20,1.08,0.54,-0.78, unclassified
12222,-8.6,1.4,6.6,2.06,-0.10,-0.05,1.03,0.64,-0.73, unclassified
12236,-8.1,1.8,6.6,1.86,-0.05,0.00,0.98,0.64,-0.83, unclassified
12249,-8.1,3.2,6.8,1.67,-0.10,0.05,0.88,0.59,-0.83, unclassified
12262,-7.1,3.2,7.1,1.47,-0.15,0.00,0.83,0.59,-0.78, unclassified
12276,-6.6,3.0,7.2,1.37,-0.10,0.00,0.78,0.54,-0.54, unclassified
12289,-5.8,2.3,6.6,1.47,-0.24,0.05,0.83,0.49,-0.39, unclassified
12301,-5.8,1.4,4.6,1.42,-0.10,0.10,0.78,0.54,-0.39, unclassified
12315,-5.9,1.0,3.7,1.42,-0.20,0.15,0.88,0.24,-0.44, unclassified
12327,-5.9,0.3,3.8,1.18,-0.15,0.15,0.83,0.24,-0.49, unclassified
12340,-6.1,0.3,3.8,0.98,-0.24,0.24,0.83,0.20,-0.44, unclassified
12352,-6.1,0.1,3.9,0.93,-0.44,0.29,0.83,0.10,-0.44, unclassified
12366,-6.1,-0.5,3.8,0.83,-0.49,0.39,0.93,0.29,-0.29, unclassified
12379,-6.6,-0.6,3.0,0.78,-0.49,0.44,0.98,0.24,-0.15, unclassified
12391,-6.9,-1.8,2.4,0.69,-0.44,0.54,0.93,0.24,-0.24, unclassified
12403,-7.2,-1.6,1.7,0.64,-0.54,0.54,0.93,0.10,-0.20, unclassified
12417,-7.6,-1.8,1.9,0.54,-0.49,0.64,0.98,0.10,-0.20, unclassified
12429,-7.7,-2.5,1.7,0.49,-0.54,0.69,1.08,0.05,-0.10, unclassified
12441,-7.9,-1.9,1.1,0.44,-0.59,0.78,1.03,0.10,-0.10, unclassified
12454,-8.0,-1.6,1.0,0.34,-0.59,0.83,1.13,0.10,0.00, unclassified
12467,-8.4,-1.8,-0.3,0.29,-0.49,0.78,1.03,0.10,0.00, unclassified
12479,-8.2,-2.7,-0.9,0.29,-0.44,0.83,1.08,0.10,0.00, unclassified
12491,-7.9,-3.1,-1.5,0.15,-0.39,0.78,1.03,0.05,0.05, unclassified
12505,-8.0,-3.6,-1.3,0.15,-0.34,0.73,1.03,0.05,0.00, unclassified
12517,-8.1,-3.0,-1.0,0.00,-0.24,0.88,1.08,0.00,0.05, unclassified
12530,-8.2,-3.2,-0.9,0.05,-0.24,0.83,1.08,0.05,0.00, unclassified
12542,-8.3,-2.9,-1.1,0.00,-0.10,0.78,0.98,0.00,0.05, unclassified
12555,-8.1,-2.9,-1.1,-0.05,-0.05,0.73,0.98,0.00,0.05, unclassified
12567,-7.5,-3.9,-1.3,-0.05,0.05,0.88,0.93,-0.05,0.05, unclassified
12581,-7.2,-4.6,-1.8,-0.05,0.00,0.78,0.93,-0.05,0.10, unclassified
12594,-7.1,-4.7,-2.0,-0.05,0.00,0.83,1.08,-0.05,0.10, unclassified
12606,-7.3,-4.5,-2.1,-0.20,0.05,0.83,0.98,0.00,0.10, unclassified
12618,-8.0,-3.5,-2.5,-0.39,0.15,0.83,0.93,-0.10,0.05, unclassified
12633,-7.6,-4.2,-2.3,-0.29,0.20,0.83,0.93,-0.10,0.10, unclassified
12645,-7.4,-4.5,-2.4,-0.29,0.20,0.78,0.98,-0.05,0.10, unclassified
12658,-7.3,-5.1,-2.7,-0.34,0.20,0.88,0.98,-0.05,0.20, unclassified
12672,-7.5,-4.6,-2.9,-0.39,0.20,0.93,0.98,0.00,0.20, unclassified
12685,-8.0,-4.0,-3.2,-0.44,0.34,0.88,0.88,-0.10,0.05, unclassified
12697,-7.8,-4.7,-2.4,-0.59,0.34,0.83,0.88,-0.24,-0.05, unclassified
12710,-7.3,-4.9,-1.8,-0.54,0.49,0.78,0.73,-0.29,-0.05, unclassified
12725,-6.2,-5.9,-0.7,-0.59,0.49,0.73,0.83,-0.29,-0.05, unclassified
12737,-6.7,-6.3,-0.1,-0.59,0.39,0.78,0.78,-0.29,-0.05, unclassified
12749,-6.7,-7.4,-0.4,-0.64,0.44,0.69,0.78,-0.29,0.00, unclassified
12764,-6.5,-7.6,-0.5,-0.73,0.44,0.54,0.69,-0.39,-0.24, unclassified
12776,-6.1,-7.7,0.0,-0.73,0.39,0.49,0.69,-0.39,-0.29, unclassified
12788,-6.0,-9.0,1.8,-0.73,0.34,0.49,0.69,-0.34,-0.39, unclassified
12801,-5.9,-8.3,2.4,-0.83,0.24,0.44,0.59,-0.24,-0.54, unclassified
12815,-5.8,-7.9,3.1,-0.83,0.15,0.29,0.44,-0.29,-0.83, unclassified
12827,-4.6,-7.7,6.0,-0.88,0.24,0.10,0.34,-0.34,-0.98, unclassified
12839,-4.1,-8.1,7.1,-0.98,0.20,-0.10,0.29,-0.24,-1.18, unclassified
12853,-3.3,-8.5,8.3,-1.03,0.10,-0.29,0.24,-0.05,-1.52, unclassified
12865,-1.8,-7.8,11.8,-1.03,0.00,-0.64,0.10,0.05,-1.47, unclassified
12877,-1.5,-6.9,12.8,-1.13,-0.10,-0.73,0.15,0.10,-1.62, unclassified
12891,-1.4,-4.3,14.5,-1.08,-0.20,-0.88,0.10,0.29,-1.71, unclassified
12903,-1.8,-2.9,15.3,-1.03,-0.39,-1.03,0.34,0.49,-1.91, unclassified
12916,-3.0,0.7,16.2,-1.03,-0.54,-1.37,0.39,0.73,-2.01, unclassified
12929,-3.9,3.5,18.2,-0.93,-0.88,-1.91,0.39,0.98,-2.06, unclassified
12942,-3.8,5.1,18.8,-0.93,-1.13,-2.25,0.29,1.37,-2.74, unclassified
12955,-3.5,8.4,19.5,-0.93,-1.13,-2.79,0.20,1.67,-3.09, unclassified
12967,-2.9,13.5,28.2,-0.83,-1.42,-4.31,0.00,1.76,-3.23, unclassified
12981,-1.3,13.9,30.5,0.00,-2.01,-5.10,0.00,2.21,-3.14, unclassified
12994,0.5,14.7,31.0,0.44,-2.65,-5.78,-0.15,3.19,-2.70, unclassified
13006,2.8,16.1,25.0,0.78,-3.09,-6.57,-0.39,3.33,-3.14, unclassified
13021,3.8,19.5,26.7,1.37,-3.87,-9.21,-0.78,3.53,-3.28, unclassified
13034,9.3,29.4,33.3,1.86,-4.41,-10.78,-0.88,4.70,-2.65, unclassified
13047,12.1,33.8,28.4,2.30,-5.10,-11.76,-0.54,5.10,-2.35, unclassified
13061,11.7,38.1,26.8,3.87,-7.59,-14.06,0.34,5.88,-1.62, unclassified
13074,4.9,39.7,22.6,4.85,-8.92,-15.73,3.38,7.74,-1.03, unclassified
13087,-15.0,39.7,16.9,5.44,-9.31,-18.57,4.80,7.59,-0.73, unclassified
13100,-24.9,39.7,13.1,5.34,-8.97,-22.10,6.42,7.89,-0.83, unclassified
13114,-39.2,39.7,11.6,4.56,-7.01,-31.60,9.46,7.69,-1.08, unclassified
13126,-39.2,39.7,8.9,3.92,-5.83,-36.70,11.17,8.18,-2.35, unclassified
13139,-39.2,39.7,20.7,3.04,-3.87,-42.24,12.40,7.30,-2.84, unclassified
13152,-39.2,39.7,27.4,2.45,-1.47,-52.68,14.06,8.53,-2.30, unclassified
13165,-39.2,39.7,24.6,0.34,0.83,-58.65,13.33,6.76,-1.91, unclassified
13178,-39.2,39.7,21.5,-0.05,6.86,-64.88,7.55,2.40,-0.88, unclassified
13192,-39.2,39.7,13.8,-0.24,11.71,-66.30,3.23,51.01,-4.02, unclassified
13204,-5.0,-11.7,14.2,-16.32,33.61,-5.59,7.84,13.52,9.95, unclassified
13217,-17.7,4.4,8.3,5.88,-22.15,-12.20,-3.58,8.57,4.07, unclassified
13231,-4.8,2.6,-6.9,16.37,-27.00,-3.28,0.15,0.98,-2.89, unclassified
13244,36.6,10.9,-8.6,10.39,3.53,-1.62,-0.39,8.43,0.49, unclassified
13257,0.3,11.7,1.3,-1.81,-2.60,-0.98,0.69,9.36,0.59, unclassified
13271,7.5,11.8,-5.0,-1.03,-7.94,-1.76,0.10,3.38,1.67, unclassified
13284,4.7,8.1,1.8,4.02,1.13,-1.86,-0.98,1.42,0.49, unclassified
13296,14.5,5.6,-3.6,1.52,2.60,-2.01,-1.47,3.09,-1.47, unclassified
13310,15.2,7.4,-3.2,-1.32,0.10,-2.30,-1.91,2.70,-1.32, unclassified
13324,16.9,10.8,7.8,0.05,2.50,-1.86,-0.88,-0.15,-0.93, unclassified
13336,14.8,5.5,14.3,2.99,4.56,-1.62,-0.44,-0.39,-0.88, unclassified
13348,8.0,-4.1,15.5,2.16,2.79,-1.57,-0.20,-0.05,-1.18, unclassified
13363,5.0,-7.9,13.3,1.52,2.60,-1.67,0.10,0.20,-1.52, unclassified
13375,1.4,-7.2,10.3,2.45,2.84,-1.71,0.20,0.24,-1.08, unclassified
13388,-1.2,-2.4,8.9,3.58,2.79,-1.96,0.54,0.29,-0.69, unclassified
13401,-2.0,-1.6,7.2,3.09,1.62,-2.06,0.64,0.73,-1.23, unclassified
13414,-3.5,-3.0,6.1,2.55,1.27,-2.06,0.69,1.03,-1.81, unclassified
13426,-6.9,5.0,13.5,2.55,1.27,-2.16,0.54,1.18,-2.06, unclassified
13438,-6.9,7.4,17.2,2.70,1.13,-2.16,0.59,1.27,-2.11, unclassified
13452,-5.8,7.8,18.7,2.35,0.73,-2.01,0.69,0.83,-1.71, unclassified
13464,-5.8,8.3,18.3,2.40,0.93,-1.96,0.69,0.64,-1.47, unclassified
13476,-5.5,5.3,16.2,2.60,0.88,-1.91,0.78,0.59,-0.98, unclassified
13490,-6.2,1.3,10.1,2.84,0.83,-1.96,0.78,0.29,-0.83, unclassified
13502,-6.4,-0.1,7.2,2.74,0.54,-1.86,0.88,0.24,-0.64, unclassified
13514,-6.4,-3.9,4.9,2.70,0.29,-1.76,0.93,0.34,-0.69, unclassified
13528,-7.9,-1.1,5.2,2.55,0.15,-1.76,0.93,0.29,-0.88, unclassified
13541,-8.3,-0.2,5.5,2.50,-0.10,-1.67,1.03,0.69,-1.18, unclassified
13553,-8.5,3.5,10.8,2.55,-0.69,-1.18,1.18,0.78,-0.98, unclassified
13566,-9.4,5.6,9.8,2.70,-0.73,-1.08,1.13,0.83,-0.78, unclassified
13580,-9.6,5.9,8.1,2.74,-0.88,-0.83,1.08,0.83,-0.64, unclassified
13592,-9.1,4.5,7.0,2.70,-0.83,-0.69,0.93,0.64,-0.78, unclassified
13605,-8.1,4.1,6.3,2.45,-0.88,-0.59,0.88,0.49,-0.78, unclassified
13619,-7.4,3.7,7.0,2.45,-0.98,-0.44,0.83,0.34,-0.78, unclassified
13633,-6.0,2.4,6.9,2.40,-1.23,-0.24,0.93,0.78,-0.73, unclassified
13645,-6.6,3.2,7.1,2.25,-1.37,0.05,0.98,0.78,-0.78, unclassified
13659,-6.8,3.8,7.1,2.16,-1.27,0.15,0.98,0.73,-1.08, unclassified
13672,-7.0,3.7,7.8,1.96,-1.08,0.29,0.88,0.59,-1.03, unclassified
13685,-6.7,3.0,9.2,1.86,-1.03,0.24,0.73,0.44,-1.03, unclassified
13698,-5.8,2.3,9.6,1.67,-0.88,0.29,0.69,0.39,-0.98, unclassified
13711,-5.5,1.0,9.0,1.62,-0.78,0.44,0.83,0.15,-0.78, unclassified
13724,-5.7,-1.0,7.6,1.57,-0.78,0.44,0.78,0.20,-0.69, unclassified
13736,-5.8,-1.3,6.7,1.47,-0.78,0.54,0.78,0.20,-0.59, unclassified
13749,-6.0,-1.8,5.9,1.18,-0.59,0.54,0.83,0.05,-0.44, unclassified
13762,-6.0,-2.2,4.9,1.08,-0.59,0.49,0.93,0.10,-0.54, unclassified
13775,-6.4,-2.0,4.5,0.98,-0.59,0.64,0.93,0.05,-0.49, unclassified
13788,-6.7,-2.6,4.4,0.83,-0.59,0.73,0.98,0.10,-0.44, unclassified
13800,-7.4,-3.3,3.9,0.78,-0.59,0.78,1.13,0.15,-0.44, unclassified
13812,-8.7,-2.9,3.2,0.69,-0.59,0.83,1.18,0.05,-0.34, unclassified
13826,-8.8,-2.8,3.0,0.59,-0.49,0.88,1.18,0.05,-0.29, unclassified
13838,-9.2,-1.7,2.3,0.54,-0.44,0.88,1.13,0.05,-0.29, unclassified
13850,-9.1,-1.6,2.0,0.20,-0.10,0.88,1.13,0.05,-0.20, unclassified
13863,-9.0,-3.7,1.5,0.15,-0.15,0.83,1.08,0.05,-0.10, unclassified
13876,-8.4,-2.9,0.6,0.10,-0.10,0.88,1.08,0.00,-0.10, unclassified
13888,-8.5,-3.8,0.7,0.05,-0.05,0.83,1.13,0.00,-0.05, unclassified
13900,-8.7,-4.0,0.6,0.00,-0.05,0.93,1.08,-0.05,-0.05, unclassified
13914,-8.6,-3.7,0.1,-0.24,0.20,0.88,1.03,-0.05,-0.05, unclassified
13926,-8.3,-4.4,0.2,-0.29,0.20,0.88,0.98,-0.10,-0.10, unclassified
13939,-8.1,-4.6,0.2,-0.29,0.24,0.88,1.03,-0.05,-0.15, unclassified
13953,-7.9,-4.7,0.5,-0.29,0.15,0.93,0.98,0.00,-0.05, unclassified
13965,-7.8,-3.7,0.2,-0.24,0.10,0.93,1.03,0.00,0.00, unclassified
13978,-8.5,-3.8,-1.2,-0.20,0.10,0.93,1.08,0.00,0.00, unclassified
13990,-8.4,-4.0,-1.6,-0.29,0.10,0.93,0.98,-0.10,0.05, unclassified
14004,-8.2,-4.2,-1.4,-0.29,0.15,0.88,1.03,-0.05,0.05, unclassified
14017,-8.0,-4.3,-1.2,-0.24,0.05,0.98,1.08,-0.05,0.05, unclassified
14030,-8.1,-4.1,-1.2,-0.24,0.05,0.93,1.08,0.00,0.05, unclassified
14043,-8.5,-3.1,-1.6,-0.20,0.05,1.08,1.13,0.05,0.05, unclassified
14056,-8.6,-2.9,-1.7,-0.24,0.10,1.08,1.13,0.00,0.15, unclassified
14069,-8.8,-2.5,-2.0,-0.15,0.05,0.98,1.08,0.05,0.10, unclassified
14083,-8.4,-3.4,-2.2,-0.24,0.05,0.98,1.08,0.05,0.05, unclassified
14095,-8.3,-3.5,-2.0,-0.24,0.10,0.98,1.08,0.00,0.05, unclassified
14108,-8.3,-3.3,-1.8,-0.24,0.10,1.08,1.08,0.05,0.05, unclassified
14121,-8.5,-2.7,-1.5,-0.29,0.05,0.98,1.13,0.05,0.05, unclassified
14134,-8.8,-2.5,-1.8,-0.24,0.00,1.08,1.13,0.00,0.05, unclassified
14147,-8.9,-2.4,-2.0,-0.20,0.10,1.08,1.13,0.00,0.05, unclassified
14160,-8.9,-2.5,-2.2,-0.20,0.05,0.93,1.03,0.00,0.10, unclassified
14173,-8.7,-3.1,-2.3,-0.15,0.10,1.08,1.08,0.05,0.15, unclassified
14185,-8.5,-3.5,-2.3,-0.24,0.05,0.93,1.08,0.00,0.10, unclassified
14198,-8.3,-3.4,-2.3,-0.24,0.05,1.08,1.08,-0.05,0.05, unclassified
14212,-8.2,-3.5,-1.9,-0.15,0.00,1.03,1.18,0.00,0.15, unclassified
14224,-8.8,-2.8,-2.3,-0.15,0.00,1.13,1.08,0.00,0.20, unclassified
14236,-8.9,-2.8,-2.7,-0.15,0.00,1.08,1.18,0.10,0.24, unclassified
14248,-8.9,-2.9,-3.1,-0.05,-0.05,1.08,1.08,0.05,0.24, unclassified
14262,-8.8,-3.1,-3.7,-0.15,0.10,1.03,1.03,0.00,0.20, unclassified
14274,-8.6,-3.2,-3.5,-0.10,0.15,0.98,1.03,-0.05,0.15, unclassified
14286,-8.4,-3.5,-3.2,-0.10,0.10,0.98,1.08,-0.05,0.20, unclassified
14300,-8.1,-4.2,-3.1,-0.10,0.10,0.93,1.08,0.00,0.15, unclassified
14312,-8.0,-4.1,-3.1,-0.20,0.15,1.03,1.08,0.00,0.10, unclassified
14325,-8.3,-3.6,-3.1,-0.15,0.05,1.03,1.08,0.00,0.15, unclassified
14338,-8.4,-3.5,-3.1,-0.15,0.10,0.93,1.13,-0.05,0.20, unclassified
14350,-8.4,-3.5,-3.0,-0.15,0.10,0.93,1.08,0.00,0.20, unclassified
14362,-8.2,-3.7,-3.0,-0.10,0.10,1.08,1.13,0.00,0.15, unclassified
14376,-8.3,-3.5,-3.0,-0.10,0.10,0.98,1.03,0.00,0.15, unclassified
14389,-8.4,-3.3,-3.0,-0.10,0.15,1.03,1.08,0.00,0.10, unclassified
14401,-8.5,-3.2,-2.8,-0.10,0.10,1.03,1.08,0.00,0.20, unclassified
14413,-8.6,-3.4,-2.8,-0.05,0.15,1.03,1.08,0.05,0.15, unclassified
14428,-8.7,-3.4,-2.8,-0.05,0.10,0.93,1.08,0.00,0.15, unclassified
14440,-8.6,-3.4,-3.0,-0.05,0.15,0.93,1.08,0.00,0.15, unclassified
14452,-8.4,-3.9,-3.0,0.00,0.15,1.03,1.13,0.00,0.20, unclassified
14467,-8.3,-3.6,-3.1,-0.05,0.10,1.08,1.08,0.00,0.05, unclassified
14480,-8.3,-3.2,-3.0,0.00,0.15,1.03,1.13,0.00,0.15, unclassified
14492,-8.6,-3.2,-2.7,-0.05,0.10,1.03,1.13,0.00,0.15, unclassified
14504,-8.6,-3.0,-2.5,-0.05,0.10,0.98,1.18,0.00,0.10, unclassified
14519,-8.8,-2.9,-2.5,0.00,0.10,1.08,1.13,0.05,0.15, unclassified
14531,-8.8,-3.4,-2.7,0.00,0.15,0.98,1.13,0.00,0.10, unclassified
14543,-8.7,-3.5,-2.8,0.00,0.10,1.08,1.08,0.00,0.10, unclassified
14557,-8.7,-3.5,-2.7,0.00,0.10,1.08,1.03,0.00,0.10, unclassified
14570,-8.6,-3.4,-2.6,-0.05,0.05,1.08,1.08,0.00,0.10, unclassified
14583,-8.8,-3.2,-2.3,0.00,0.05,1.13,1.08,0.00,0.10, unclassified
14596,-8.9,-3.1,-2.3,0.00,0.10,1.03,1.18,0.10,0.10, unclassified
14609,-9.0,-3.1,-2.4,-0.05,0.15,1.08,1.08,0.05,0.15, unclassified
14621,-9.0,-3.3,-2.9,0.00,0.10,0.98,1.18,0.05,0.15, unclassified
14635,-8.9,-3.5,-3.0,0.00,0.15,1.03,1.08,0.00,0.15, unclassified
14647,-8.6,-3.7,-2.9,0.00,0.24,0.98,1.03,0.00,0.15, unclassified
14660,-8.5,-3.8,-2.8,-0.20,0.20,1.08,1.08,0.00,0.05, unclassified
14672,-8.4,-3.9,-2.6,-0.05,0.10,0.98,1.03,-0.05,0.15, unclassified
14685,-8.3,-3.8,-2.6,-0.05,0.20,0.98,1.08,-0.05,0.10, unclassified
14698,-8.3,-3.7,-2.6,0.00,0.15,0.98,1.03,0.00,0.10, unclassified
14710,-8.3,-3.6,-2.7,-0.05,0.20,0.98,1.03,0.00,0.10, unclassified
14723,-8.2,-3.7,-2.7,-0.05,0.15,0.93,1.03,0.00,0.10, unclassified
14736,-8.2,-3.8,-2.5,-0.10,0.15,0.93,1.03,-0.05,0.15, unclassified
14748,-8.1,-3.8,-2.4,-0.10,0.20,0.93,1.08,-0.05,0.10, unclassified
14760,-8.2,-4.0,-2.3,-0.10,0.10,1.03,1.08,0.00,0.10, unclassified
14773,-8.3,-3.7,-2.3,-0.10,0.10,1.08,1.13,-0.05,0.05, unclassified
14786,-8.5,-3.3,-2.4,-0.05,0.05,0.98,1.23,0.10,0.10, unclassified
14798,-8.7,-3.1,-2.5,-0.05,0.05,1.03,1.13,0.00,0.15, unclassified
14811,-8.8,-2.8,-2.7,-0.05,0.05,1.08,1.13,0.00,0.15, unclassified
14824,-8.8,-3.2,-2.9,-0.05,0.15,1.08,1.13,0.05,0.10, unclassified
14836,-8.7,-3.5,-3.0,-0.05,0.05,0.98,1.08,-0.05,0.15, unclassified
14850,-8.6,-3.8,-3.0,-0.05,0.05,1.03,1.08,0.00,0.10, unclassified
14862,-8.4,-4.0,-2.8,-0.05,0.05,0.98,1.13,-0.05,0.10, unclassified
14875,-8.5,-3.9,-2.8,-0.05,0.10,1.08,1.08,-0.05,0.10, unclassified
14888,-8.5,-3.8,-2.8,-0.05,0.05,0.98,1.08,0.00,0.10, unclassified
14901,-8.6,-3.6,-2.7,-0.05,0.00,0.98,1.13,0.00,0.15, unclassified
14913,-8.6,-3.6,-2.8,-0.05,0.05,1.03,1.08,0.00,0.15, unclassified
14926,-8.4,-3.8,-2.9,-0.10,0.05,1.08,1.13,-0.10,0.15, unclassified
14940,-8.2,-3.9,-2.9,-0.10,0.05,0.98,1.03,-0.10,0.15, unclassified
14952,-8.1,-4.0,-2.7,-0.10,0.05,1.03,1.08,-0.05,0.20, unclassified
14966,-8.0,-4.1,-2.6,0.00,0.05,1.03,0.98,-0.05,0.10, unclassified
14980,-8.1,-4.2,-2.6,-0.05,0.00,0.98,1.03,0.00,0.10, unclassified
14992,-8.2,-3.9,-2.6,-0.05,0.05,0.98,1.08,-0.05,0.10, unclassified
15004,-8.2,-3.9,-2.6,-0.05,0.05,1.03,1.08,-0.05,0.10, unclassified
15017,-8.2,-3.8,-2.7,-0.10,0.05,1.03,1.03,0.00,0.20, unclassified
15031,-8.2,-3.9,-2.8,-0.05,0.05,0.93,1.08,-0.05,0.15, unclassified
15043,-8.2,-3.7,-2.8,-0.05,0.10,0.98,1.03,0.00,0.10, unclassified
15055,-8.2,-3.8,-2.8,-0.05,0.05,0.98,1.03,-0.05,0.10, unclassified
15069,-8.2,-4.0,-2.9,-0.05,0.05,0.98,1.13,-0.05,0.10, unclassified
15082,-8.3,-4.1,-3.0,0.00,0.00,0.98,1.08,0.00,0.10, unclassified
15094,-8.4,-4.0,-3.0,-0.05,0.00,0.98,1.13,0.00,0.15, unclassified
15107,-8.5,-3.8,-2.9,-0.05,0.05,1.03,1.08,0.00,0.20, unclassified
15120,-8.4,-3.8,-3.1,-0.05,0.00,1.03,1.08,0.00,0.20, unclassified
15132,-8.4,-3.8,-3.3,0.00,0.05,0.98,1.08,0.00,0.20, unclassified
15144,-8.4,-3.9,-3.2,-0.05,0.05,0.98,1.08,0.00,0.20, unclassified
15159,-8.4,-3.9,-3.2,-0.05,0.05,1.03,1.08,-0.05,0.15, unclassified
15171,-8.4,-3.8,-3.0,-0.05,0.00,0.98,1.03,-0.05,0.15, unclassified
15183,-8.4,-3.8,-2.8,-0.05,0.00,0.88,1.03,0.00,0.05, unclassified
15196,-8.3,-3.9,-2.8,-0.10,0.05,1.03,1.03,-0.05,0.15, unclassified
15209,-8.2,-3.7,-2.5,-0.05,0.05,1.08,1.08,-0.05,0.05, unclassified
15221,-8.2,-3.8,-2.5,-0.15,0.05,0.93,1.03,0.00,0.10, unclassified
15234,-8.1,-3.9,-2.5,-0.15,0.15,0.88,1.03,-0.05,0.05, unclassified
15247,-7.9,-4.2,-2.3,-0.10,0.00,0.98,1.08,-0.10,0.10, unclassified
15259,-7.9,-4.3,-2.2,-0.15,0.00,0.93,0.98,-0.10,0.10, unclassified
15271,-7.9,-4.4,-2.1,-0.10,0.05,0.98,0.98,-0.10,0.10, unclassified
15285,-8.0,-4.5,-2.2,-0.15,0.05,1.08,0.98,0.00,0.15, unclassified
15297,-8.0,-4.5,-2.2,-0.20,0.00,0.98,0.98,-0.05,0.20, unclassified
15309,-8.2,-4.3,-2.9,-0.10,0.00,1.03,1.03,0.00,0.10, unclassified
15322,-8.3,-4.2,-3.1,0.00,-0.05,0.98,1.08,0.00,0.20, unclassified
15335,-8.3,-4.2,-3.3,-0.10,0.05,1.03,1.13,-0.05,0.15, unclassified
15347,-8.5,-3.8,-3.2,-0.20,0.00,0.98,1.08,-0.05,0.15, unclassified
15360,-8.7,-3.9,-3.0,-0.15,0.00,1.08,1.13,-0.05,0.10, unclassified
15373,-8.7,-3.8,-3.0,-0.05,-0.05,1.03,1.08,-0.05,0.20, unclassified
15385,-8.9,-3.7,-3.1,-0.10,0.00,0.98,1.13,0.00,0.20, unclassified
15398,-8.9,-3.7,-3.1,-0.10,0.00,1.13,1.13,0.00,0.15, unclassified
15411,-8.9,-3.5,-3.0,-0.05,-0.05,1.03,1.08,-0.05,0.20, unclassified
15424,-8.8,-3.7,-3.1,-0.10,0.05,1.03,1.08,0.00,0.15, unclassified
15436,-8.7,-3.8,-3.2,-0.10,0.00,1.03,1.13,0.00,0.15, unclassified
15450,-8.5,-3.6,-3.1,-0.15,0.05,0.98,1.08,-0.05,0.15, unclassified
15462,-8.5,-3.6,-3.0,-0.10,0.05,0.98,1.13,0.00,0.20, unclassified
15476,-8.5,-3.6,-3.0,-0.10,0.05,0.98,1.08,0.05,0.15, unclassified
15489,-8.4,-3.4,-2.5,-0.20,0.10,0.98,1.13,0.00,0.10, unclassified
15501,-8.4,-3.3,-2.4,-0.05,0.05,1.03,1.08,0.00,0.10, unclassified
